x,y,u,v,p
0.36,0.47,-0.129549,0.123206,-0.0394855
0.37,0.47,-0.133761,0.119552,-0.0398441
0.38,0.47,-0.137927,0.115605,-0.0401953
0.39,0.47,-0.142043,0.111363,-0.0405364
0.4,0.47,-0.146106,0.106824,-0.0408648
0.41,0.47,-0.15011,0.101986,-0.0411777
0.42,0.47,-0.154051,0.0968469,-0.041472
0.43,0.47,-0.157922,0.0914044,-0.0417445
0.44,0.47,-0.161717,0.0856575,-0.0419922
0.45,0.47,-0.165431,0.0796053,-0.0422117
0.46,0.47,-0.169054,0.0732477,-0.0423995
0.47,0.47,-0.17258,0.0665851,-0.0425522
0.48,0.47,-0.176,0.0596191,-0.0426664
0.49,0.47,-0.179303,0.0523523,-0.0427385
0.5,0.47,-0.182479,0.0447886,-0.0427652
0.51,0.47,-0.185517,0.0369331,-0.0427431
0.52,0.47,-0.188404,0.0287928,-0.0426689
0.53,0.47,-0.191127,0.0203763,-0.0425395
0.54,0.47,-0.193672,0.011694,-0.0423521
0.55,0.47,-0.196023,0.00275882,-0.0421038
0.56,0.47,-0.198163,-0.00641417,-0.0417925
0.57,0.47,-0.200075,-0.0158072,-0.041416
0.58,0.47,-0.201741,-0.0253998,-0.0409729
0.59,0.47,-0.203142,-0.0351681,-0.040462
0.6,0.47,-0.204256,-0.0450855,-0.0398829
0.61,0.47,-0.205063,-0.0551213,-0.0392355
0.62,0.47,-0.205541,-0.0652415,-0.0385207
0.63,0.47,-0.205668,-0.0754079,-0.0377401
0.64,0.47,-0.205421,-0.0855784,-0.0368958
0.65,0.47,-0.204778,-0.0957066,-0.0359911
0.66,0.47,-0.203717,-0.105742,-0.0350301
0.67,0.47,-0.202215,-0.115628,-0.0340177
0.68,0.47,-0.200253,-0.125307,-0.0329601
0.69,0.47,-0.19781,-0.134715,-0.0318642
0.7,0.47,-0.19487,-0.143783,-0.0307378
0.71,0.47,-0.191418,-0.152441,-0.0295899
0.72,0.47,-0.187443,-0.160613,-0.0284303
0.73,0.47,-0.182937,-0.168222,-0.0272695
0.74,0.47,-0.177896,-0.17519,-0.0261187
0.75,0.47,-0.172323,-0.181435,-0.0249898
0.76,0.47,-0.166226,-0.186877,-0.023895
0.77,0.47,-0.159618,-0.191438,-0.0228466
0.78,0.47,-0.152521,-0.195041,-0.0218571
0.79,0.47,-0.144964,-0.197613,-0.0209386
0.8,0.47,-0.136984,-0.199088,-0.0201026
0.81,0.47,-0.128626,-0.199408,-0.0193601
0.82,0.47,-0.119942,-0.198522,-0.0187208
0.83,0.47,-0.110996,-0.19639,-0.0181932
0.84,0.47,-0.101854,-0.192985,-0.0177843
0.85,0.47,-0.0925946,-0.188295,-0.0174994
0.86,0.47,-0.0832996,-0.182319,-0.017342
0.87,0.47,-0.0740571,-0.175075,-0.0173135
0.88,0.47,-0.0649596,-0.166596,-0.0174134
0.89,0.47,-0.056102,-0.15693,-0.0176392
0.9,0.47,-0.047581,-0.146144,-0.0179865
0.91,0.47,-0.0394927,-0.134318,-0.0184493
0.92,0.47,-0.0319316,-0.121547,-0.0190202
0.93,0.47,-0.0249891,-0.107937,-0.0196904
0.94,0.47,-0.0187519,-0.0936087,-0.0204503
0.95,0.47,-0.0133008,-0.0786881,-0.0212897
0.96,0.47,-0.00871118,-0.0633094,-0.0222018
0.97,0.47,-0.00504705,-0.0476107,-0.0231652
0.98,0.47,-0.0023529,-0.0317315,-0.0241595
0.99,0.47,-0.000835215,-0.0158092,-0.0255284
1,0.47,0,0,-0.0255284
0,0.48,0,0,-0.0296012
0.01,0.48,-0.000362415,0.0145647,-0.0296012
0.02,0.48,-0.00100845,0.0281982,-0.030168
0.03,0.48,-0.00213354,0.0409204,-0.0305592
0.04,0.48,-0.00363786,0.0527533,-0.0309286
0.05,0.48,-0.00549594,0.0637219,-0.0312738
0.06,0.48,-0.00767853,0.0738543,-0.031593
0.07,0.48,-0.010156,0.0831806,-0.0318908
0.08,0.48,-0.0129005,0.0917324,-0.0321704
0.09,0.48,-0.015886,0.0995424,-0.0324351
0.1,0.48,-0.0190876,0.106644,-0.0326881
0.11,0.48,-0.0224818,0.11307,-0.0329324
0.12,0.48,-0.026047,0.118854,-0.0331711
0.13,0.48,-0.0297627,0.124029,-0.0334067
0.14,0.48,-0.0336101,0.128627,-0.0336418
0.15,0.48,-0.0375717,0.132677,-0.0338786
0.16,0.48,-0.0416315,0.13621,-0.0341191
0.17,0.48,-0.0457748,0.139253,-0.0343652
0.18,0.48,-0.0499883,0.141832,-0.0346183
0.19,0.48,-0.0542597,0.143971,-0.0348797
0.2,0.48,-0.0585782,0.145692,-0.0351506
0.21,0.48,-0.0629337,0.147016,-0.0354318
0.22,0.48,-0.0673175,0.147961,-0.0357237
0.23,0.48,-0.0717214,0.148544,-0.036027
0.24,0.48,-0.0761385,0.148779,-0.0363417
0.25,0.48,-0.0805623,0.148678,-0.0366677
0.26,0.48,-0.0849872,0.148252,-0.0370049
0.27,0.48,-0.089408,0.147511,-0.0373529
0.28,0.48,-0.0938202,0.146461,-0.037711
0.29,0.48,-0.0982198,0.14511,-0.0380783
0.3,0.48,-0.102603,0.14346,-0.0384539
0.31,0.48,-0.106966,0.141517,-0.0388366
0.32,0.48,-0.111307,0.139281,-0.039225
0.33,0.48,-0.115621,0.136754,-0.0396175
0.34,0.48,-0.119906,0.133937,-0.0400123
0.35,0.48,-0.124159,0.130828,-0.0404076
0.36,0.48,-0.128378,0.127426,-0.0408011
0.37,0.48,-0.132558,0.12373,-0.0411906
0.38,0.48,-0.136697,0.119738,-0.0415736
0.39,0.48,-0.140791,0.115447,-0.0419474
0.4,0.48,-0.144837,0.110854,-0.0423093
0.41,0.48,-0.14883,0.105958,-0.0426561
0.42,0.48,-0.152767,0.100756,-0.042985
0.43,0.48,-0.15664,0.0952446,-0.0432924
0.44,0.48,-0.160447,0.0894229,-0.0435751
0.45,0.48,-0.164179,0.083289,-0.0438295
0.46,0.48,-0.16783,0.0768422,-0.0440521
0.47,0.48,-0.171393,0.0700823,-0.0442391
0.48,0.48,-0.17486,0.0630099,-0.0443868
0.49,0.48,-0.178221,0.0556268,-0.0444915
0.5,0.48,-0.181466,0.047936,-0.0445495
0.51,0.48,-0.184584,0.0399417,-0.0445571
0.52,0.48,-0.187563,0.0316499,-0.0445107
0.53,0.48,-0.190391,0.023068,-0.0444068
0.54,0.48,-0.193052,0.0142056,-0.0442422
0.55,0.48,-0.195533,0.00507443,-0.0440138
0.56,0.48,-0.197816,-0.00431154,-0.0437189
0.57,0.48,-0.199884,-0.0139356,-0.0433551
0.58,0.48,-0.201718,-0.0237782,-0.0429204
0.59,0.48,-0.203299,-0.0338168,-0.0424133
0.6,0.48,-0.204606,-0.0440253,-0.0418328
0.61,0.48,-0.205618,-0.0543741,-0.0411788
0.62,0.48,-0.206311,-0.0648297,-0.0404514
0.63,0.48,-0.206663,-0.0753546,-0.039652
0.64,0.48,-0.20665,-0.0859068,-0.0387825
0.65,0.48,-0.206247,-0.0964399,-0.0378457
0.66,0.48,-0.205431,-0.106903,-0.0368457
0.67,0.48,-0.204178,-0.11724,-0.0357871
0.68,0.48,-0.202464,-0.12739,-0.0346761
0.69,0.48,-0.200269,-0.137289,-0.0335195
0.7,0.48,-0.197571,-0.146866,-0.0323253
0.71,0.48,-0.194354,-0.156046,-0.0311028
0.72,0.48,-0.190602,-0.164753,-0.029862
0.73,0.48,-0.186304,-0.172904,-0.028614
0.74,0.48,-0.181453,-0.180415,-0.0273706
0.75,0.48,-0.176048,-0.187201,-0.0261445
0.76,0.48,-0.170092,-0.193174,-0.0249487
0.77,0.48,-0.163598,-0.19825,-0.0237966
0.78,0.48,-0.156582,-0.202344,-0.0227019
0.79,0.48,-0.149071,-0.205376,-0.0216778
0.8,0.48,-0.1411,-0.207271,-0.0207374
0.81,0.48,-0.132711,-0.207961,-0.0198928
0.82,0.48,-0.123958,-0.207389,-0.0191552
0.83,0.48,-0.114902,-0.205505,-0.0185346
0.84,0.48,-0.105611,-0.202275,-0.0180392
0.85,0.48,-0.0961656,-0.197678,-0.0176757
0.86,0.48,-0.0866501,-0.191709,-0.0174484
0.87,0.48,-0.0771566,-0.18438,-0.0173598
0.88,0.48,-0.0677822,-0.175719,-0.0174102
0.89,0.48,-0.0586277,-0.165773,-0.0175975
0.9,0.48,-0.0497958,-0.154607,-0.0179176
0.91,0.48,-0.04139,-0.142301,-0.0183647
0.92,0.48,-0.0335123,-0.128954,-0.0189308
0.93,0.48,-0.0262617,-0.114676,-0.0196071
0.94,0.48,-0.019733,-0.0995907,-0.0203835
0.95,0.48,-0.0140149,-0.0838324,-0.0212489
0.96,0.48,-0.00919071,-0.0675418,-0.022196
0.97,0.48,-0.00533174,-0.0508648,-0.0232021
0.98,0.48,-0.00248886,-0.0339487,-0.0242452
0.99,0.48,-0.000884441,-0.016939,-0.0256892
1,0.48,0,0,-0.0256892
0,0.49,0,0,-0.0305575
0.01,0.49,-0.000358727,0.015034,-0.0305575
0.02,0.49,-0.000998484,0.0291021,-0.0311193
0.03,0.49,-0.00211317,0.0422257,-0.0315076
0.04,0.49,-0.00360416,0.0544276,-0.0318749
0.05,0.49,-0.00544632,0.0657344,-0.0322185
0.06,0.49,-0.00761068,0.0761753,-0.0325369
0.07,0.49,-0.0100677,0.0857817,-0.0328345
0.08,0.49,-0.01279,0.0945866,-0.0331145
0.09,0.49,-0.0157511,0.102624,-0.0333803
0.1,0.49,-0.0189264,0.109929,-0.0336351
0.11,0.49,-0.0222923,0.116536,-0.033882
0.12,0.49,-0.0258271,0.12248,-0.0341238
0.13,0.49,-0.0295102,0.127795,-0.0343634
0.14,0.49,-0.0333228,0.132515,-0.0346032
0.15,0.49,-0.0372474,0.13667,-0.0348457
0.16,0.49,-0.0412678,0.140293,-0.0350927
0.17,0.49,-0.0453694,0.143412,-0.0353462
0.18,0.49,-0.0495389,0.146053,-0.0356077
0.19,0.49,-0.053764,0.148244,-0.0358786
0.2,0.49,-0.0580339,0.150006,-0.03616
0.21,0.49,-0.0623387,0.151362,-0.0364528
0.22,0.49,-0.0666698,0.152331,-0.0367575
0.23,0.49,-0.0710192,0.152929,-0.0370747
0.24,0.49,-0.0753801,0.153173,-0.0374045
0.25,0.49,-0.0797464,0.153076,-0.037747
0.26,0.49,-0.0841125,0.152648,-0.0381019
0.27,0.49,-0.0884738,0.1519,-0.0384689
0.28,0.49,-0.092826,0.15084,-0.0388473
0.29,0.49,-0.0971653,0.149474,-0.0392362
0.3,0.49,-0.101489,0.147807,-0.0396348
0.31,0.49,-0.105792,0.145843,-0.0400418
0.32,0.49,-0.110075,0.143583,-0.0404557
0.33,0.49,-0.114332,0.141029,-0.0408751
0.34,0.49,-0.118562,0.138183,-0.0412981
0.35,0.49,-0.122763,0.135041,-0.0417227
0.36,0.49,-0.126933,0.131605,-0.0421468
0.37,0.49,-0.131067,0.127872,-0.0425679
0.38,0.49,-0.135165,0.123839,-0.0429836
0.39,0.49,-0.139222,0.119504,-0.0433911
0.4,0.49,-0.143237,0.114864,-0.0437875
0.41,0.49,-0.147204,0.109916,-0.0441696
0.42,0.49,-0.151121,0.104657,-0.0445343
0.43,0.49,-0.154983,0.0990844,-0.044878
0.44,0.49,-0.158785,0.0931958,-0.0451973
0.45,0.49,-0.162521,0.086989,-0.0454884
0.46,0.49,-0.166186,0.0804623,-0.0457475
0.47,0.49,-0.169772,0.0736148,-0.0459707
0.48,0.49,-0.173272,0.0664464,-0.046154
0.49,0.49,-0.176677,0.0589581,-0.0462935
0.5,0.49,-0.179977,0.0511517,-0.046385
0.51,0.49,-0.183163,0.0430306,-0.0464247
0.52,0.49,-0.186222,0.0345997,-0.0464085
0.53,0.49,-0.189143,0.0258653,-0.0463327
0.54,0.49,-0.191911,0.016836,-0.0461937
0.55,0.49,-0.194512,0.00752214,-0.0459879
0.56,0.49,-0.196929,-0.00206328,-0.0457122
0.57,0.49,-0.199145,-0.0119048,-0.0453638
0.58,0.49,-0.201142,-0.0219841,-0.0449403
0.59,0.49,-0.2029,-0.0322797,-0.0444397
0.6,0.49,-0.204398,-0.0427667,-0.0438607
0.61,0.49,-0.205613,-0.0534164,-0.0432025
0.62,0.49,-0.206523,-0.0641962,-0.0424652
0.63,0.49,-0.207103,-0.0750694,-0.0416493
0.64,0.49,-0.207329,-0.0859945,-0.0407566
0.65,0.49,-0.207174,-0.0969254,-0.0397897
0.66,0.49,-0.206614,-0.107811,-0.0387521
0.67,0.49,-0.205622,-0.118595,-0.0376484
0.68,0.49,-0.204173,-0.129216,-0.0364846
0.69,0.49,-0.202243,-0.139608,-0.0352674
0.7,0.49,-0.199809,-0.149698,-0.0340051
0.71,0.49,-0.196849,-0.15941,-0.0327069
0.72,0.49,-0.193346,-0.168663,-0.0313831
0.73,0.49,-0.189284,-0.177371,-0.0300454
0.74,0.49,-0.184653,-0.185446,-0.0287062
0.75,0.49,-0.179448,-0.192795,-0.0273788
0.76,0.49,-0.173668,-0.199327,-0.0260773
0.77,0.49,-0.16732,-0.204948,-0.024816
0.78,0.49,-0.16042,-0.209567,-0.0236097
0.79,0.49,-0.152989,-0.213095,-0.0224732
0.8,0.49,-0.14506,-0.215448,-0.0214207
0.81,0.49,-0.136674,-0.21655,-0.020466
0.82,0.49,-0.127881,-0.216332,-0.0196218
0.83,0.49,-0.118743,-0.214737,-0.0188996
0.84,0.49,-0.10933,-0.211721,-0.018309
0.85,0.49,-0.0997205,-0.207256,-0.0178581
0.86,0.49,-0.0900035,-0.201328,-0.0175526
0.87,0.49,-0.0802744,-0.193943,-0.0173961
0.88,0.49,-0.0706348,-0.185125,-0.0173895
0.89,0.49,-0.0611911,-0.174917,-0.0175315
0.9,0.49,-0.0520529,-0.163382,-0.0178185
0.91,0.49,-0.0433308,-0.150602,-0.0182445
0.92,0.49,-0.0351348,-0.136675,-0.0188019
0.93,0.49,-0.0275722,-0.121717,-0.0194812
0.94,0.49,-0.0207464,-0.105855,-0.0202717
0.95,0.49,-0.0147546,-0.0892312,-0.0211618
0.96,0.49,-0.00968879,-0.0719925,-0.0221436
0.97,0.49,-0.00562821,-0.0542933,-0.0231928
0.98,0.49,-0.00263079,-0.0362892,-0.0242861
0.99,0.49,-0.000935929,-0.0181337,-0.0258079
1,0.49,0,0,-0.0258079
0,0.5,0,0,-0.0315486
0.01,0.5,-0.000354666,0.0154983,-0.0315486
0.02,0.5,-0.000987501,0.029997,-0.0321048
0.03,0.5,-0.00209068,0.0435184,-0.03249
0.04,0.5,-0.00356685,0.0560864,-0.0328547
0.05,0.5,-0.00539125,0.0677287,-0.0331965
0.06,0.5,-0.00753518,0.0784757,-0.0335137
0.07,0.5,-0.00996932,0.0883599,-0.0338108
0.08,0.5,-0.0126662,0.0974158,-0.0340911
0.09,0.5,-0.0155997,0.105679,-0.0343577
0.1,0.5,-0.0187449,0.113185,-0.0346139
0.11,0.5,-0.0220783,0.119971,-0.0348629
0.12,0.5,-0.025578,0.126072,-0.0351075
0.13,0.5,-0.0292235,0.131525,-0.0353507
0.14,0.5,-0.0329958,0.136364,-0.0355949
0.15,0.5,-0.0368773,0.140622,-0.0358424
0.16,0.5,-0.0408518,0.144332,-0.0360955
0.17,0.5,-0.0449047,0.147524,-0.0363559
0.18,0.5,-0.0490226,0.150226,-0.0366254
0.19,0.5,-0.0531933,0.152466,-0.0369053
0.2,0.5,-0.0574062,0.154267,-0.0371967
0.21,0.5,-0.0616514,0.155652,-0.0375006
0.22,0.5,-0.0659203,0.156642,-0.0378177
0.23,0.5,-0.0702053,0.157254,-0.0381484
0.24,0.5,-0.0744997,0.157506,-0.038493
0.25,0.5,-0.0787975,0.15741,-0.0388516
0.26,0.5,-0.0830938,0.156979,-0.039224
0.27,0.5,-0.0873839,0.156224,-0.0396097
0.28,0.5,-0.091664,0.155153,-0.0400082
0.29,0.5,-0.0959307,0.153772,-0.0404187
0.3,0.5,-0.100181,0.152088,-0.0408402
0.31,0.5,-0.104413,0.150103,-0.0412715
0.32,0.5,-0.108623,0.147821,-0.0417112
0.33,0.5,-0.11281,0.145242,-0.0421576
0.34,0.5,-0.116971,0.142368,-0.0426091
0.35,0.5,-0.121106,0.139198,-0.0430634
0.36,0.5,-0.125211,0.13573,-0.0435186
0.37,0.5,-0.129285,0.131962,-0.043972
0.38,0.5,-0.133326,0.127893,-0.0444211
0.39,0.5,-0.137332,0.123519,-0.0448631
0.4,0.5,-0.141299,0.118836,-0.0452949
0.41,0.5,-0.145226,0.113843,-0.0457133
0.42,0.5,-0.149108,0.108535,-0.046115
0.43,0.5,-0.152942,0.102908,-0.0464964
0.44,0.5,-0.156724,0.0969612,-0.0468537
0.45,0.5,-0.160449,0.0906901,-0.047183
0.46,0.5,-0.164112,0.0840929,-0.0474803
0.47,0.5,-0.167705,0.077168,-0.0477415
0.48,0.5,-0.171223,0.0699144,-0.0479624
0.49,0.5,-0.174657,0.0623321,-0.0481387
0.5,0.5,-0.177999,0.0544221,-0.048266
0.51,0.5,-0.181238,0.0461868,-0.0483401
0.52,0.5,-0.184364,0.0376298,-0.0483566
0.53,0.5,-0.187365,0.0287566,-0.0483114
0.54,0.5,-0.190227,0.0195743,-0.0482005
0.55,0.5,-0.192937,0.0100922,-0.04802
0.56,0.5,-0.195479,0.000321981,-0.0477663
0.57,0.5,-0.197834,-0.00972224,-0.0474362
0.58,0.5,-0.199986,-0.0200234,-0.0470268
0.59,0.5,-0.201915,-0.0305613,-0.0465357
0.6,0.5,-0.203599,-0.0413123,-0.045961
0.61,0.5,-0.205015,-0.0522489,-0.0453015
0.62,0.5,-0.206141,-0.0633397,-0.0445567
0.63,0.5,-0.206951,-0.0745489,-0.043727
0.64,0.5,-0.207419,-0.0858357,-0.0428136
0.65,0.5,-0.207519,-0.0971548,-0.0418185
0.66,0.5,-0.207223,-0.108455,-0.0407452
0.67,0.5,-0.206504,-0.119681,-0.0395979
0.68,0.5,-0.205334,-0.130769,-0.0383823
0.69,0.5,-0.203686,-0.141653,-0.0371051
0.7,0.5,-0.201535,-0.15226,-0.0357745
0.71,0.5,-0.198856,-0.162509,-0.0343999
0.72,0.5,-0.195627,-0.172318,-0.032992
0.73,0.5,-0.19183,-0.181596,-0.0315625
0.74,0.5,-0.187449,-0.190251,-0.0301246
0.75,0.5,-0.182476,-0.198186,-0.0286923
0.76,0.5,-0.176905,-0.205302,-0.0272805
0.77,0.5,-0.17074,-0.211498,-0.0259047
0.78,0.5,-0.163991,-0.216675,-0.0245808
0.79,0.5,-0.156678,-0.220735,-0.0233249
0.8,0.5,-0.148827,-0.223586,-0.0221529
0.81,0.5,-0.140479,-0.22514,-0.02108
0.82,0.5,-0.13168,-0.22532,-0.0201206
0.83,0.5,-0.122492,-0.224057,-0.0192878
0.84,0.5,-0.112985,-0.221298,-0.018593
0.85,0.5,-0.103238,-0.217005,-0.0180456
0.86,0.5,-0.0933415,-0.211156,-0.017653
0.87,0.5,-0.0833951,-0.203749,-0.0174199
0.88,0.5,-0.0735048,-0.194802,-0.0173482
0.89,0.5,-0.0637826,-0.184355,-0.0174377
0.9,0.5,-0.0543449,-0.172467,-0.0176849
0.91,0.5,-0.0453097,-0.159219,-0.0180844
0.92,0.5,-0.0367953,-0.144712,-0.0186282
0.93,0.5,-0.0289182,-0.129064,-0.0193068
0.94,0.5,-0.0217907,-0.112408,-0.0201088
0.95,0.5,-0.0155192,-0.0948909,-0.0210221
0.96,0.5,-0.0102051,-0.0766682,-0.0220379
0.97,0.5,-0.00593636,-0.0579024,-0.0231306
0.98,0.5,-0.0027787,-0.0387578,-0.0242751
0.99,0.5,-0.000989695,-0.0193962,-0.0258776
1,0.5,0,0,-0.0258776
0,0.51,0,0,-0.0325735
0.01,0.51,-0.000350299,0.0159573,-0.0325735
0.02,0.51,-0.000975681,0.030882,-0.0331237
0.03,0.51,-0.00206643,0.0447974,-0.0335054
0.04,0.51,-0.00352658,0.0577282,-0.0338673
0.05,0.51,-0.00533167,0.069703,-0.034207
0.06,0.51,-0.00745329,0.0807533,-0.0345228
0.07,0.51,-0.00986229,0.0909128,-0.0348192
0.08,0.51,-0.0125313,0.100217,-0.0350993
0.09,0.51,-0.0154341,0.108703,-0.0353664
0.1,0.51,-0.0185458,0.116408,-0.0356237
0.11,0.51,-0.0218428,0.123369,-0.0358743
0.12,0.51,-0.0253031,0.129625,-0.0361214
0.13,0.51,-0.0289061,0.135213,-0.0363676
0.14,0.51,-0.0326326,0.140168,-0.0366155
0.15,0.51,-0.0364651,0.144526,-0.0368677
0.16,0.51,-0.0403873,0.14832,-0.0371262
0.17,0.51,-0.0443845,0.151582,-0.037393
0.18,0.51,-0.0484433,0.154342,-0.0376698
0.19,0.51,-0.0525517,0.156628,-0.037958
0.2,0.51,-0.056699,0.158464,-0.0382588
0.21,0.51,-0.0608754,0.159876,-0.0385733
0.22,0.51,-0.0650726,0.160885,-0.0389021
0.23,0.51,-0.0692831,0.161509,-0.0392458
0.24,0.51,-0.0735004,0.161765,-0.0396047
0.25,0.51,-0.0777188,0.16167,-0.0399789
0.26,0.51,-0.0819337,0.161234,-0.0403682
0.27,0.51,-0.0861407,0.160471,-0.0407723
0.28,0.51,-0.0903363,0.159387,-0.0411907
0.29,0.51,-0.0945177,0.157991,-0.0416224
0.3,0.51,-0.0986822,0.156289,-0.0420667
0.31,0.51,-0.102828,0.154284,-0.0425222
0.32,0.51,-0.106952,0.15198,-0.0429876
0.33,0.51,-0.111054,0.149378,-0.0434612
0.34,0.51,-0.115133,0.146478,-0.0439412
0.35,0.51,-0.119186,0.143281,-0.0444256
0.36,0.51,-0.123212,0.139785,-0.0449122
0.37,0.51,-0.12721,0.135987,-0.0453983
0.38,0.51,-0.131179,0.131885,-0.0458814
0.39,0.51,-0.135117,0.127476,-0.0463585
0.4,0.51,-0.139021,0.122757,-0.0468266
0.41,0.51,-0.14289,0.117724,-0.0472823
0.42,0.51,-0.146722,0.112373,-0.047722
0.43,0.51,-0.150512,0.106701,-0.0481421
0.44,0.51,-0.154258,0.100703,-0.0485387
0.45,0.51,-0.157955,0.0943763,-0.0489076
0.46,0.51,-0.161598,0.0877182,-0.0492447
0.47,0.51,-0.165183,0.0807261,-0.0495456
0.48,0.51,-0.168703,0.0733982,-0.0498059
0.49,0.51,-0.17215,0.0657336,-0.0500209
0.5,0.51,-0.175517,0.0577324,-0.050186
0.51,0.51,-0.178795,0.0493958,-0.0502967
0.52,0.51,-0.181973,0.0407266,-0.0503483
0.53,0.51,-0.18504,0.0317287,-0.0503362
0.54,0.51,-0.187983,0.0224083,-0.050256
0.55,0.51,-0.19079,0.0127733,-0.0501035
0.56,0.51,-0.193444,0.00283398,-0.0498746
0.57,0.51,-0.195929,-0.0073969,-0.0495656
0.58,0.51,-0.198227,-0.0179037,-0.0491731
0.59,0.51,-0.200318,-0.0286676,-0.0486944
0.6,0.51,-0.202181,-0.0396665,-0.0481269
0.61,0.51,-0.203794,-0.0508743,-0.047469
0.62,0.51,-0.205133,-0.0622607,-0.0467198
0.63,0.51,-0.206172,-0.0737913,-0.045879
0.64,0.51,-0.206885,-0.0854264,-0.0449473
0.65,0.51,-0.207243,-0.0971213,-0.0439266
0.66,0.51,-0.207219,-0.108826,-0.0428197
0.67,0.51,-0.206783,-0.120484,-0.0416305
0.68,0.51,-0.205904,-0.132034,-0.0403645
0.69,0.51,-0.204555,-0.143407,-0.0390283
0.7,0.51,-0.202705,-0.154529,-0.0376299
0.71,0.51,-0.200328,-0.165318,-0.0361787
0.72,0.51,-0.197398,-0.175689,-0.0346856
0.73,0.51,-0.193893,-0.185549,-0.0331628
0.74,0.51,-0.189793,-0.1948,-0.0316238
0.75,0.51,-0.185085,-0.20334,-0.0300834
0.76,0.51,-0.179758,-0.211063,-0.0285572
0.77,0.51,-0.173813,-0.217862,-0.0270618
0.78,0.51,-0.167253,-0.22363,-0.0256144
0.79,0.51,-0.160095,-0.228259,-0.0242325
0.8,0.51,-0.152361,-0.231647,-0.0229334
0.81,0.51,-0.144088,-0.233697,-0.0217341
0.82,0.51,-0.135321,-0.234318,-0.0206508
0.83,0.51,-0.126118,-0.233433,-0.0196982
0.84,0.51,-0.116549,-0.230976,-0.0188897
0.85,0.51,-0.106693,-0.226899,-0.0182365
0.86,0.51,-0.0966434,-0.221171,-0.0177473
0.87,0.51,-0.0865016,-0.21378,-0.0174285
0.88,0.51,-0.0763783,-0.204737,-0.0172832
0.89,0.51,-0.0663911,-0.194077,-0.017312
0.9,0.51,-0.0566631,-0.181855,-0.0175124
0.91,0.51,-0.0473202,-0.168151,-0.017879
0.92,0.51,-0.0384896,-0.153067,-0.0184041
0.93,0.51,-0.0302968,-0.136721,-0.0190777
0.94,0.51,-0.022864,-0.119254,-0.0198883
0.95,0.51,-0.0163077,-0.100818,-0.0208227
0.96,0.51,-0.0107391,-0.0815754,-0.0218717
0.97,0.51,-0.006256,-0.0616981,-0.0230078
0.98,0.51,-0.00293255,-0.0413593,-0.0242045
0.99,0.51,-0.00104574,-0.0207293,-0.0258904
1,0.51,0,0,-0.0258904
0,0.52,0,0,-0.0336312
0.01,0.52,-0.000345706,0.0164106,-0.0336312
0.02,0.52,-0.000963238,0.0317565,-0.034175
0.03,0.52,-0.00204088,0.0460617,-0.0345531
0.04,0.52,-0.00348406,0.0593517,-0.034912
0.05,0.52,-0.00526865,0.0716557,-0.0352495
0.06,0.52,-0.00736645,0.0830062,-0.0355636
0.07,0.52,-0.00974846,0.0934379,-0.0358589
0.08,0.52,-0.0123873,0.102988,-0.0361385
0.09,0.52,-0.0152568,0.111693,-0.0364057
0.1,0.52,-0.0183319,0.119594,-0.0366636
0.11,0.52,-0.021589,0.126728,-0.0369155
0.12,0.52,-0.0250059,0.133135,-0.0371644
0.13,0.52,-0.0285618,0.138854,-0.037413
0.14,0.52,-0.0322374,0.143923,-0.0376642
0.15,0.52,-0.0360152,0.148377,-0.0379203
0.16,0.52,-0.0398788,0.152251,-0.0381835
0.17,0.52,-0.0438134,0.15558,-0.0384559
0.18,0.52,-0.0478058,0.158393,-0.0387392
0.19,0.52,-0.0518438,0.160721,-0.0390349
0.2,0.52,-0.0559168,0.16259,-0.0393444
0.21,0.52,-0.0600153,0.164026,-0.0396686
0.22,0.52,-0.0641311,0.16505,-0.0400085
0.23,0.52,-0.0682568,0.165682,-0.0403644
0.24,0.52,-0.0723863,0.165941,-0.0407369
0.25,0.52,-0.0765141,0.165843,-0.0411261
0.26,0.52,-0.0806357,0.165401,-0.0415318
0.27,0.52,-0.0847474,0.164627,-0.0419537
0.28,0.52,-0.088846,0.16353,-0.0423914
0.29,0.52,-0.0929289,0.162118,-0.042844
0.3,0.52,-0.096994,0.160398,-0.0433106
0.31,0.52,-0.10104,0.158373,-0.0437901
0.32,0.52,-0.105064,0.156047,-0.0442809
0.33,0.52,-0.109067,0.153422,-0.0447816
0.34,0.52,-0.113047,0.150499,-0.0452902
0.35,0.52,-0.117003,0.147277,-0.0458047
0.36,0.52,-0.120935,0.143754,-0.0463228
0.37,0.52,-0.124841,0.139929,-0.046842
0.38,0.52,-0.128722,0.135799,-0.0473594
0.39,0.52,-0.132575,0.131361,-0.0478722
0.4,0.52,-0.1364,0.12661,-0.0483771
0.41,0.52,-0.140195,0.121543,-0.0488707
0.42,0.52,-0.143958,0.116156,-0.0493494
0.43,0.52,-0.147687,0.110444,-0.0498092
0.44,0.52,-0.15138,0.104404,-0.0502462
0.45,0.52,-0.155032,0.0980309,-0.050656
0.46,0.52,-0.15864,0.0913214,-0.0510343
0.47,0.52,-0.162198,0.0842724,-0.0513764
0.48,0.52,-0.165703,0.0768813,-0.0516776
0.49,0.52,-0.169147,0.0691464,-0.0519332
0.5,0.52,-0.172522,0.0610666,-0.0521381
